AñoMes,RutaCompleta,Tipo de Movimiento,Aerolinea Nombre,Clasificación Vuelo,Clase de vuelo Comercial Av. Gral,Pax,Asientos_Pax,Vuelos,PromedioMovimientosSemanal por mes (frecuencia semanal) todas las rutas,Clasificación SNA Movimiento
2026-03,AEP - RSA,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"2,0",,"0,5",0,SNA - Aterrizaje
2026-03,AEP - RSA,Despegue,Ejército Argentino,Cabotaje,Av. General,"2,0",,"0,5",0,SNA - Despegue
2026-03,AEP - SST,Despegue,Ejército Argentino,Cabotaje,Av. General,"4,0",,"0,5",0,SNA - Despegue
2026-03,AEP - TDL,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"4,5",,"0,5",0,SNA - Aterrizaje
2026-03,AOL - PSS,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,AOL - PSS,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,BRC - BRC,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,BRC - NQN,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,CRD - PUD,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-03,CRD - VDM,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,FMA - RES,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,IGR - IGR,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,IGR - PSS,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"1,0",,"0,5",0,SNA - Aterrizaje
2026-03,IGR - PSS,Despegue,Ejército Argentino,Cabotaje,Av. General,"1,0",,"0,5",0,SNA - Despegue
2026-03,MCS - RES,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-03,MDX - RES,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-03,MDZ - MDZ,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,MDZ - UAQ,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,MDZ - UAQ,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,NQN - NQN,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,NQN - NQN,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,OYA - PSS,Despegue,Ejército Argentino,Cabotaje,Av. General,"2,5",,"0,5",0,Fuera del SNA
2026-03,OYA - RCQ,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-03,OYA - RCQ,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-03,PSS - PSS,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,PSS - RCQ,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-03,RES - RES,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-05,AEP - EPA,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-05,APZ - NQN,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-05,APZ - NQN,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-05,BHI - CRD,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-05,BHI - CRD,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-05,CRD - CRD,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-05,CRD - CRD,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-05,RES - SDE,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-05,RES - SDE,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-05,RSA - RSA,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-05,SDE - SLA,Aterrizaje,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-05,SDE - SLA,Despegue,Ejército Argentino,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,COR - EZE,Despegue,Flybondi,Cabotaje,Av. General,"0,0",95,"0,5",0,SNA - Despegue
2026-01,AEP - CPC,Aterrizaje,Flybondi,Cabotaje,Comercial,"92,5",95,"0,5",0,SNA - Aterrizaje
2026-01,AEP - CTC,Despegue,Flybondi,Cabotaje,Comercial,"90,0",95,"0,5",0,SNA - Despegue
2026-01,AEP - ROS,Despegue,Flybondi,Cabotaje,Comercial,"92,5",95,"0,5",0,SNA - Despegue
2026-01,AFA - EZE,Despegue,Flybondi,Cabotaje,Comercial,"94,0",95,"0,5",0,SNA - Despegue
2026-01,CPC - EZE,Despegue,Flybondi,Cabotaje,Comercial,"66,5",95,"0,5",0,SNA - Despegue
2026-03,AEP - BHI,Aterrizaje,Flybondi,Cabotaje,Comercial,"90,0",90,"0,5",0,SNA - Aterrizaje
2026-03,AEP - EZE,Despegue,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Despegue
2026-03,AEP - LUQ,Despegue,Flybondi,Cabotaje,Comercial,"78,5",95,"0,5",0,SNA - Despegue
2026-03,AEP - ROS,Aterrizaje,Flybondi,Cabotaje,Comercial,"68,0",95,"0,5",0,SNA - Aterrizaje
2026-03,AEP - ROS,Despegue,Flybondi,Cabotaje,Comercial,"81,0",95,"0,5",0,SNA - Despegue
2026-03,CNQ - COR,Aterrizaje,Flybondi,Cabotaje,Comercial,"84,5",95,"0,5",0,SNA - Aterrizaje
2026-03,CNQ - EZE,Despegue,Flybondi,Cabotaje,Comercial,"84,0",95,"0,5",0,SNA - Despegue
2026-03,CRD - EZE,Despegue,Flybondi,Cabotaje,Comercial,"72,0",90,"0,5",0,SNA - Despegue
2026-03,EZE - RGL,Despegue,Flybondi,Cabotaje,Comercial,"60,0",90,"0,5",0,SNA - Despegue
2026-03,EZE - ROS,Aterrizaje,Flybondi,Cabotaje,Comercial,"0,5",95,"0,5",0,SNA - Aterrizaje
2026-03,EZE - ROS,Despegue,Flybondi,Cabotaje,Comercial,"45,5",95,"0,5",0,SNA - Despegue
2026-03,SDE - SDE,Aterrizaje,Flybondi,Cabotaje,Comercial,"67,0",95,"0,5",0,SNA - Aterrizaje
2026-03,SDE - SDE,Despegue,Flybondi,Cabotaje,Comercial,"79,0",95,"0,5",0,SNA - Despegue
2026-05,AEP - AEP,Aterrizaje,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Aterrizaje
2026-05,AEP - AEP,Despegue,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Despegue
2026-05,AEP - EZE,Aterrizaje,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Aterrizaje
2026-05,AEP - EZE,Despegue,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Despegue
2026-05,CNQ - PSS,Aterrizaje,Flybondi,Cabotaje,Comercial,"53,0",95,"0,5",0,SNA - Aterrizaje
2026-05,CNQ - PSS,Despegue,Flybondi,Cabotaje,Comercial,"53,0",95,"0,5",0,SNA - Despegue
2026-05,COR - IGR,Aterrizaje,Flybondi,Cabotaje,Comercial,"76,5",95,"0,5",0,SNA - Aterrizaje
2026-05,EZE - EZE,Aterrizaje,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Aterrizaje
2026-05,EZE - EZE,Despegue,Flybondi,Cabotaje,Comercial,"0,0",95,"0,5",0,SNA - Despegue
2026-01,AEP - COR,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"17,5",22,"0,5",0,SNA - Aterrizaje
2026-01,AEP - COR,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"20,5",22,"0,5",0,SNA - Despegue
2026-01,AEP - CRD,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"40,0",71,"0,5",0,SNA - Despegue
2026-01,AEP - MDZ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-01,AEP - MDZ,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-01,AEP - RCU,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-01,AEP - RCU,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"4,0",,"0,5",0,SNA - Despegue
2026-01,AEP - RES,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"2,5",0,"0,5",0,SNA - Aterrizaje
2026-01,BHI - BHI,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"10,0",19,"0,5",0,SNA - Aterrizaje
2026-01,BHI - CRD,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",17,"0,5",0,SNA - Despegue
2026-01,BHI - EPA,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"10,0",19,"0,5",0,SNA - Aterrizaje
2026-01,BHI - EPA,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",19,"0,5",0,SNA - Despegue
2026-01,BHI - REL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"10,0",19,"0,5",0,SNA - Despegue
2026-01,BHI - USH,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"8,5",0,"0,5",0,SNA - Aterrizaje
2026-01,COR - CRD,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"40,0",71,"0,5",0,SNA - Aterrizaje
2026-01,COR - CRD,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"43,0",71,"0,5",0,SNA - Despegue
2026-01,COR - MDZ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"16,0",71,"0,5",0,SNA - Aterrizaje
2026-01,COR - MDZ,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"9,5",71,"0,5",0,SNA - Despegue
2026-01,COR - RGL,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"65,0",71,"0,5",0,SNA - Aterrizaje
2026-01,COR - RGL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"48,5",71,"0,5",0,SNA - Despegue
2026-01,COR - SLA,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"20,5",0,"0,5",0,SNA - Aterrizaje
2026-01,COR - SLA,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"22,0",0,"0,5",0,SNA - Despegue
2026-01,CRD - EPA,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",19,"0,5",0,SNA - Despegue
2026-01,CRD - EQS,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",17,"0,5",0,SNA - Aterrizaje
2026-01,CRD - EQS,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",17,"0,5",0,SNA - Despegue
2026-01,CTC - JUJ,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Despegue
2026-01,ENO - EPA,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,Fuera del SNA
2026-01,EPA - EQS,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Aterrizaje
2026-01,EPA - EZE,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Aterrizaje
2026-01,EPA - EZE,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Despegue
2026-01,EPA - IGR,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",22,"0,5",0,SNA - Aterrizaje
2026-01,EPA - IGR,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-01,EPA - JUJ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Aterrizaje
2026-01,EPA - MDZ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-01,EPA - RCQ,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-01,EPA - ROS,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-01,EPA - USH,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"10,0",0,"0,5",0,SNA - Aterrizaje
2026-01,FTE - RGL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-01,LUQ - MDZ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-01,LUQ - RCU,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-01,MDX - RES,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,Fuera del SNA
2026-01,MDX - RES,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,Fuera del SNA
2026-01,MDZ - NQN,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"4,0",,"0,5",0,SNA - Aterrizaje
2026-01,PMQ - RGL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"34,5",0,"0,5",0,SNA - Despegue
2026-01,RCQ - RES,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"2,5",0,"0,5",0,SNA - Despegue
2026-01,RCQ - SLA,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"20,5",0,"0,5",0,SNA - Despegue
2026-01,REL - USH,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-01,RGL - USH,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"1,0",0,"0,5",0,SNA - Despegue
2026-01,USH - USH,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-01,USH - USH,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,AEP - COR,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"2,0",0,"0,5",0,SNA - Despegue
2026-03,AEP - CRD,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",17,"0,5",0,SNA - Aterrizaje
2026-03,AEP - RGL,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"2,0",0,"0,5",0,SNA - Aterrizaje
2026-03,AFA - MDZ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-03,BHI - COR,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"30,0",71,"0,5",0,SNA - Aterrizaje
2026-03,BHI - RGL,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-03,BHI - USH,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Despegue
2026-03,COR - EPA,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"2,0",33,"0,5",0,SNA - Aterrizaje
2026-03,COR - TDL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"5,5",71,"0,5",0,SNA - Despegue
2026-03,CRD - FDO,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",19,"0,5",0,SNA - Despegue
2026-03,ELO - RES,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,Fuera del SNA
2026-03,EPA - EPA,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-03,EPA - EPA,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-03,EPA - MDQ,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-03,EPA - MOR,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,Fuera del SNA
2026-03,EPA - ROS,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-03,EPA - ROS,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"6,5",0,"0,5",0,SNA - Despegue
2026-03,EPA - TDL,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",71,"0,5",0,SNA - Aterrizaje
2026-03,EPA - TDL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Despegue
2026-03,LUQ - LUQ,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",,"0,5",0,SNA - Aterrizaje
2026-03,MDQ - ROS,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Aterrizaje
2026-03,MDZ - RCU,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-03,MDZ - VME,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",0,"0,5",0,SNA - Despegue
2026-03,NQN - PRA,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"3,0",0,"0,5",0,SNA - Aterrizaje
2026-03,NQN - REL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"3,0",0,"0,5",0,SNA - Despegue
